2026-09-02 16:53:34 | DEBUG    | rl_lib.training.callbacks.checkpoints_save | CheckpointsSaveCallback created with intervals=200
2026-09-02 17:57:23 | DEBUG    | rl_lib.tracking.console_logger | Step 137215: {'rollout/returns': '13.059749', 'rollout/advantages_mean': '10.611963', 'rollout/advantages_std': '15.250445', 'rollout/critic_values': '2.447784', 'rollout/old_log_probs': '0.247880', 'rollout/action_mean_0': '0.135079', 'rollout/action_mean_1': '0.613277', 'rollout/action_mean_2': '0.259049', 'rollout/action_std_0': '0.527552', 'rollout/action_std_1': '0.248282', 'rollout/action_std_2': '0.243432', 'rollout/explained_variance': '0.798622', 'training/entropy_coef': '0.009352', 'training/lr_0': '0.000009', 'training/lr_1': '0.000009', 'training/lr_2': '0.000028', 'training/lr_3': '0.000028', 'metrics/approx_kl': '0.005249', 'metrics/ratio_max': '1.511224', 'metrics/clip_fraction': '0.048501', 'metrics/approx_kl_0': '0.002299', 'metrics/approx_kl_1': '0.000937', 'metrics/approx_kl_2': '0.002349', 'metrics/actor_loss': '-0.004817', 'loss/critic': '11.224626', 'metrics/entropy_0': '0.860946', 'metrics/entropy_1': '0.902797', 'metrics/entropy_2': '0.856777', 'loss/entropy': '2.620521', 'metrics/log_std_0': '-0.557992', 'metrics/log_std_1': '-0.516141', 'metrics/log_std_2': '-0.562161', 'loss/total': '5.582965', 'grad_norm/cnn': '6.450859', 'grad_norm/sequence_encoder': '2.206460', 'grad_norm/actor': '3.862301', 'grad_norm/critic': '1.003098', 'metrics/grad_norm/max': '8.065322'}
2026-09-02 17:57:23 | DEBUG    | rl_lib.tracking.console_logger | Step 137088: {'episode/returns': '401.355233', 'episode/lengths': '1000.000000', 'episode/n': '32.000000'}
2026-09-02 17:58:20 | DEBUG    | rl_lib.tracking.console_logger | Step 139263: {'rollout/returns': '16.634735', 'rollout/advantages_mean': '12.054764', 'rollout/advantages_std': '15.510876', 'rollout/critic_values': '4.579970', 'rollout/old_log_probs': '0.276417', 'rollout/action_mean_0': '0.098881', 'rollout/action_mean_1': '0.622735', 'rollout/action_mean_2': '0.244670', 'rollout/action_std_0': '0.535471', 'rollout/action_std_1': '0.249193', 'rollout/action_std_2': '0.240563', 'rollout/explained_variance': '0.797054', 'training/entropy_coef': '0.009342', 'training/lr_0': '0.000009', 'training/lr_1': '0.000009', 'training/lr_2': '0.000028', 'training/lr_3': '0.000028', 'metrics/approx_kl': '0.005746', 'metrics/ratio_max': '1.460547', 'metrics/clip_fraction': '0.054997', 'metrics/approx_kl_0': '0.002943', 'metrics/approx_kl_1': '0.001333', 'metrics/approx_kl_2': '0.001883', 'metrics/actor_loss': '-0.005311', 'loss/critic': '12.613279', 'metrics/entropy_0': '0.858946', 'metrics/entropy_1': '0.902784', 'metrics/entropy_2': '0.856342', 'loss/entropy': '2.618071', 'metrics/log_std_0': '-0.559993', 'metrics/log_std_1': '-0.516155', 'metrics/log_std_2': '-0.562597', 'loss/total': '6.276845', 'grad_norm/cnn': '6.247421', 'grad_norm/sequence_encoder': '2.025896', 'grad_norm/actor': '4.039305', 'grad_norm/critic': '0.805203', 'metrics/grad_norm/max': '7.900741'}
2026-09-02 17:58:20 | DEBUG    | rl_lib.tracking.console_logger | Step 139149: {'episode/returns': '409.526895', 'episode/lengths': '995.151515', 'episode/n': '33.000000'}
2026-09-02 17:59:16 | DEBUG    | rl_lib.tracking.console_logger | Step 141311: {'rollout/returns': '23.231329', 'rollout/advantages_mean': '14.482882', 'rollout/advantages_std': '16.756432', 'rollout/critic_values': '8.748446', 'rollout/old_log_probs': '0.349689', 'rollout/action_mean_0': '0.064594', 'rollout/action_mean_1': '0.649417', 'rollout/action_mean_2': '0.205920', 'rollout/action_std_0': '0.544625', 'rollout/action_std_1': '0.242410', 'rollout/action_std_2': '0.225886', 'rollout/explained_variance': '0.764006', 'training/entropy_coef': '0.009333', 'training/lr_0': '0.000009', 'training/lr_1': '0.000009', 'training/lr_2': '0.000028', 'training/lr_3': '0.000028', 'metrics/approx_kl': '0.006409', 'metrics/ratio_max': '1.457428', 'metrics/clip_fraction': '0.049148', 'metrics/approx_kl_0': '0.002469', 'metrics/approx_kl_1': '0.001297', 'metrics/approx_kl_2': '0.002447', 'metrics/actor_loss': '-0.005206', 'loss/critic': '15.324543', 'metrics/entropy_0': '0.856990', 'metrics/entropy_1': '0.902743', 'metrics/entropy_2': '0.856029', 'loss/entropy': '2.615762', 'metrics/log_std_0': '-0.561948', 'metrics/log_std_1': '-0.516195', 'metrics/log_std_2': '-0.562910', 'loss/total': '7.632628', 'grad_norm/cnn': '8.350944', 'grad_norm/sequence_encoder': '2.427946', 'grad_norm/actor': '3.964733', 'grad_norm/critic': '1.005698', 'metrics/grad_norm/max': '9.843270'}
2026-09-02 17:59:16 | DEBUG    | rl_lib.tracking.console_logger | Step 141096: {'episode/returns': '484.490719', 'episode/lengths': '989.562500', 'episode/n': '32.000000'}
2026-09-02 18:00:13 | DEBUG    | rl_lib.tracking.console_logger | Step 143359: {'rollout/returns': '20.190176', 'rollout/advantages_mean': '13.244365', 'rollout/advantages_std': '16.239109', 'rollout/critic_values': '6.945812', 'rollout/old_log_probs': '0.310300', 'rollout/action_mean_0': '0.070496', 'rollout/action_mean_1': '0.637047', 'rollout/action_mean_2': '0.226630', 'rollout/action_std_0': '0.535571', 'rollout/action_std_1': '0.244057', 'rollout/action_std_2': '0.237111', 'rollout/explained_variance': '0.781264', 'training/entropy_coef': '0.009324', 'training/lr_0': '0.000009', 'training/lr_1': '0.000009', 'training/lr_2': '0.000028', 'training/lr_3': '0.000028', 'metrics/approx_kl': '0.005018', 'metrics/ratio_max': '1.441765', 'metrics/clip_fraction': '0.045707', 'metrics/approx_kl_0': '0.002182', 'metrics/approx_kl_1': '0.000901', 'metrics/approx_kl_2': '0.001988', 'metrics/actor_loss': '-0.005172', 'loss/critic': '13.952282', 'metrics/entropy_0': '0.855318', 'metrics/entropy_1': '0.902842', 'metrics/entropy_2': '0.855477', 'loss/entropy': '2.613637', 'metrics/log_std_0': '-0.563620', 'metrics/log_std_1': '-0.516096', 'metrics/log_std_2': '-0.563462', 'loss/total': '6.946575', 'grad_norm/cnn': '8.865155', 'grad_norm/sequence_encoder': '2.491702', 'grad_norm/actor': '3.903893', 'grad_norm/critic': '1.091560', 'metrics/grad_norm/max': '10.302701'}
2026-09-02 18:00:13 | DEBUG    | rl_lib.tracking.console_logger | Step 143338: {'episode/returns': '494.120569', 'episode/lengths': '990.323529', 'episode/n': '34.000000'}
2026-09-02 18:01:10 | DEBUG    | rl_lib.tracking.console_logger | Step 145407: {'rollout/returns': '28.061123', 'rollout/advantages_mean': '16.257576', 'rollout/advantages_std': '15.935387', 'rollout/critic_values': '11.803546', 'rollout/old_log_probs': '0.386189', 'rollout/action_mean_0': '0.029770', 'rollout/action_mean_1': '0.663415', 'rollout/action_mean_2': '0.183962', 'rollout/action_std_0': '0.544767', 'rollout/action_std_1': '0.237050', 'rollout/action_std_2': '0.212847', 'rollout/explained_variance': '0.776746', 'training/entropy_coef': '0.009314', 'training/lr_0': '0.000009', 'training/lr_1': '0.000009', 'training/lr_2': '0.000028', 'training/lr_3': '0.000028', 'metrics/approx_kl': '0.006965', 'metrics/ratio_max': '1.653896', 'metrics/clip_fraction': '0.052965', 'metrics/approx_kl_0': '0.002421', 'metrics/approx_kl_1': '0.001429', 'metrics/approx_kl_2': '0.004266', 'metrics/actor_loss': '-0.003477', 'loss/critic': '16.758463', 'metrics/entropy_0': '0.853121', 'metrics/entropy_1': '0.902830', 'metrics/entropy_2': '0.855822', 'loss/entropy': '2.611773', 'metrics/log_std_0': '-0.565818', 'metrics/log_std_1': '-0.516109', 'metrics/log_std_2': '-0.563117', 'loss/total': '8.351403', 'grad_norm/cnn': '9.470302', 'grad_norm/sequence_encoder': '2.497065', 'grad_norm/actor': '3.892016', 'grad_norm/critic': '1.040239', 'metrics/grad_norm/max': '10.829801'}
2026-09-02 18:01:10 | DEBUG    | rl_lib.tracking.console_logger | Step 145407: {'episode/returns': '572.525119', 'episode/lengths': '990.636364', 'episode/n': '33.000000'}
2026-09-02 18:02:07 | DEBUG    | rl_lib.tracking.console_logger | Step 147455: {'rollout/returns': '30.040611', 'rollout/advantages_mean': '16.620325', 'rollout/advantages_std': '16.084026', 'rollout/critic_values': '13.420288', 'rollout/old_log_probs': '0.402393', 'rollout/action_mean_0': '0.039679', 'rollout/action_mean_1': '0.662486', 'rollout/action_mean_2': '0.178987', 'rollout/action_std_0': '0.551207', 'rollout/action_std_1': '0.241911', 'rollout/action_std_2': '0.210938', 'rollout/explained_variance': '0.767157', 'training/entropy_coef': '0.009305', 'training/lr_0': '0.000009', 'training/lr_1': '0.000009', 'training/lr_2': '0.000028', 'training/lr_3': '0.000028', 'metrics/approx_kl': '0.006916', 'metrics/ratio_max': '1.519539', 'metrics/clip_fraction': '0.064230', 'metrics/approx_kl_0': '0.002772', 'metrics/approx_kl_1': '0.001713', 'metrics/approx_kl_2': '0.002539', 'metrics/actor_loss': '-0.004345', 'loss/critic': '17.155573', 'metrics/entropy_0': '0.851116', 'metrics/entropy_1': '0.903007', 'metrics/entropy_2': '0.856968', 'loss/entropy': '2.611091', 'metrics/log_std_0': '-0.567822', 'metrics/log_std_1': '-0.515932', 'metrics/log_std_2': '-0.561971', 'loss/total': '8.549120', 'grad_norm/cnn': '9.162965', 'grad_norm/sequence_encoder': '2.359520', 'grad_norm/actor': '4.055072', 'grad_norm/critic': '0.913143', 'metrics/grad_norm/max': '10.574458'}
2026-09-02 18:02:07 | DEBUG    | rl_lib.tracking.console_logger | Step 147449: {'episode/returns': '584.480473', 'episode/lengths': '992.727273', 'episode/n': '33.000000'}
2026-09-02 18:03:04 | DEBUG    | rl_lib.tracking.console_logger | Step 149503: {'rollout/returns': '35.564686', 'rollout/advantages_mean': '18.645313', 'rollout/advantages_std': '16.951057', 'rollout/critic_values': '16.919371', 'rollout/old_log_probs': '0.449836', 'rollout/action_mean_0': '-0.001723', 'rollout/action_mean_1': '0.670479', 'rollout/action_mean_2': '0.156625', 'rollout/action_std_0': '0.559559', 'rollout/action_std_1': '0.239596', 'rollout/action_std_2': '0.194932', 'rollout/explained_variance': '0.718583', 'training/entropy_coef': '0.009296', 'training/lr_0': '0.000009', 'training/lr_1': '0.000009', 'training/lr_2': '0.000028', 'training/lr_3': '0.000028', 'metrics/approx_kl': '0.008466', 'metrics/ratio_max': '1.665006', 'metrics/clip_fraction': '0.058932', 'metrics/approx_kl_0': '0.002882', 'metrics/approx_kl_1': '0.001862', 'metrics/approx_kl_2': '0.003652', 'metrics/actor_loss': '-0.003586', 'loss/critic': '19.538452', 'metrics/entropy_0': '0.850037', 'metrics/entropy_1': '0.904029', 'metrics/entropy_2': '0.857210', 'loss/entropy': '2.611276', 'metrics/log_std_0': '-0.568902', 'metrics/log_std_1': '-0.514910', 'metrics/log_std_2': '-0.561728', 'loss/total': '9.741343', 'grad_norm/cnn': '13.150506', 'grad_norm/sequence_encoder': '2.966917', 'grad_norm/actor': '3.875514', 'grad_norm/critic': '1.230627', 'metrics/grad_norm/max': '14.381748'}
2026-09-02 18:03:04 | DEBUG    | rl_lib.tracking.console_logger | Step 149476: {'episode/returns': '672.956122', 'episode/lengths': '984.058824', 'episode/n': '34.000000'}
2026-09-02 18:03:16 | DEBUG    | rl_lib.training.callbacks.record_video | Recording video...
2026-09-02 18:03:31 | DEBUG    | rl_lib.tracking.console_logger | Step 3: {'evaluation/episode_returns': '401.930502', 'evaluation/episode_lengths': '1000.000000'}
2026-09-02 18:04:09 | ERROR    | rl_lib.training.ppo_trainer | Error at training step 151551, epoch 0: exceptions must derive from BaseException
